2002-02-21	9	30	Peru	Lima	At least nine people were killed and 30 injured by a powerful car bomb which went off near the United States embassy in Lima.
2011-08-17	8	15	Turkey	Hakkâri Province, Cukurca	The PKK claimed responsibility for an ambush near the Iraqi border resulting in the deaths of Turkish soldiers. A spokesman for the PKK said that "our forces have carried out an ambush against the Turkish army. Several Turkish soldiers were killed in the clashes, which have been continuing for two hours until now." Turkish security services said that the rebels used bombs and automatic gunfire; while Turkish Defence Minister Ismet Yilmaz said Turkey would "retaliate in kind." The attack also follows Prime Minister Recep Tayyip Erdogan hinting at a tougher military response to the PKK after Ramadan as he said "patience is running out" following an increase in fighting the previous month.[49] Reports later said that eight people had died.[50]	PKK	
2011-08-18	1	0	Russia	Ingushetia	Unknown gunmen shot Savarbek Matiyev, a senior police officer in Ingushetia, at his house at 22:50. A criminal case had been lodged as a result of the attack.[51]	 	
2011-08-18	40	0	South Sudan	Bier sub-county, Jonglei	Murle tribals were suspected of attacking five villages of the Lou Nuer tribe mostly because of disputes over livestock. They allegedly burnt tukuls (huts) and, according to Kuol Manyang Juuk, the governor of Jonglei, "They have gone away with cattle. Some children were also abducted, and women. It's known that Jonglei state tribes have been fighting [among] themselves and mainly for cattle." Though Juuk said 38 people were killed, he added that further investigation could lead to an increased toll as high as 50; the United Nations, however, said that it found 58 bodies in two different locations.[55]	Murle tribe (Suspected)	
2011-08-18	0	3	Colombia	between Puerto Wilches and Barrancabermeja, Santander department	Three petroleum industury workers, employed by Petroseismic, who were contracted by the state-owned Ecopetrol. Though FARC and the ELN rebels were known to be present in the area it was later found that four armed men were responsible for the kidnapping, who Santander Interior Minister Constantino Tami said were holding the hostages for ransom payments.[56]	Gangs	
2011-08-20	13	0	India	Gurez district, Jammu and Kashmir	The Indian Army said that it intercepted alleged "heavily-armed militants tried to infiltrate" crossing into the country from Pakistan. Lieutenant General JS Brar said that "There were 12 terrorists who tried to cross over in a boat...and the Kishen Ganaga River is a de facto line of control in some areas and during the gun battle six fell in the river and six others were killed on the shore. [The six who fell into the river would not have survived] the fast torrent and the depth of this river." He added that "More [fighters] will try over the next few months...but we are monitoring the area closely and we will kill them. They are desperate to infiltrate because they have not been able to infiltrate over the past few months. Their identities have not been confirmed but they are likely to foreigners, in other words, Pakistani. And though there are a couple of groups operating in the valley and we do not want to pre-empt and speculate which group they might have been involved with." (sic) One lieutenant Indian Army officer was also killed in the attack.[60]	Indian Army	
2011-08-25	10	14	Pakistan	Nowshera, Khyber Pakhtunkhwa	A bomb planted on a child's bicycle exploded in the courtyard of a hotel as people were gathered for iftar. Mohammad Hussain, a senior police officer in Nowshera, said that toll could further rise after the initial report of nine deaths increased following the death of one of the wounded victims in hospital. He added that: "The hotel was destroyed along with an adjacent hotel. Six nearby shops were badly damaged."[62]	 	
2011-08-28	1	0	Turkey	Cukurca, Van province	Amidst protests by ethnic Kurds in Turkey over the bombing of Iraq in retaliations against PKK rebels, police fired tear gas on the protesters resulting in the death of Yildirim Ayhan, a provincial assembly member, after a tear gas canister hit him in the chest. Security sources confirmed that Ayhan had been hit by the canister, but also said that an autopsy was needed to determine the cause of death.[63]	Turkish Armed Forces
2011-09-04	0	0	Bosnia and Herzegovina	Mostar	6 cars were set on fire in front of the State agency of the Ministry in Mostar, three of which are state cars and the other three from civilians which were not public persons. Two of those cars were from Education Agency staff at the Ministry of Security, while the third one was from Ombudsman for Human Rights in BiH with diplomatic number plates of Spain, since that institution is also funded by the IC.[64]	 	
2011-11-25	1	0	Canada	Innisfail, Alberta	A 23-year-old paraplegic single mother was killed after an unknown package left at her front door detonated as she tried to open it.[72][73][74]	 	
2011-12-09	0	1	Italy	Rome	Tax agency director, Marco Cuccagna was injured after a letter bomb detonated at an Equitalia office in Rome. The injuries were caused by a glass desktop that was shattered during the explosion.[76]	?	
2011-12-12	1	10	Nigeria	Jos	Multiple bombs were detonated at bar, resulting in the death of one person, and ten injuries.[77]	?	
2011-12-12	3	3	Italy	Florence	Gianluca Casseri, member of Casa Pound opened fire in a suburb market where many Senegalese immigrants were selling goods. He killed two of them, and two are injured for life. He finally committed suicide.[78]	Gianluca Casseri	
2011-12-15	4	1	Canada	Claresholm, Alberta	The shooter targeted his ex-girlfriend on the highway in Alberta, killing her and two of her male friends from Prince Edward Island, and injuring one other woman, before killing himself.[80]	Derek Jensen	
2011-12-16	11	86	Kazakhstan	Zhanaozen	Police allegedly fired on a crowd of oil workers protesting.[81]	Riot police	
